"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type","type_truth"
"416","Br7 2","Ukn J",8.86666666666667,10,12,10.3333333333333,0.738888888888889,0.833333333333333,1,0.861111111111111,"Ukn","KM"
"417","Br7 2","Ukn L",0.333333333333333,0.5,3,1.66666666666667,0.0277777777777778,0.0416666666666667,0.25,0.138888888888889,"Ukn","KNM"
"418","Br7 2","Ukn M",0.466666666666667,0.5,3,1.83333333333333,0.0388888888888889,0.0416666666666667,0.25,0.152777777777778,"Ukn","KNM"
"419","Br7 2","Ukn Q",0.28,0,3,1.8,0.0233333333333333,0,0.25,0.15,"Ukn","KNM"
"420","Br7 2","Ukn S",0.466666666666667,1,3,1.83333333333333,0.0388888888888889,0.0833333333333333,0.25,0.152777777777778,"Ukn","KNM"
"421","Br7 2","Ukn U",0.266666666666667,1,4,1.66666666666667,0.0222222222222222,0.0833333333333333,0.333333333333333,0.138888888888889,"Ukn","KNM"
"422","Br7 2","Ukn X",0.566666666666667,1,3,2,0.0472222222222222,0.0833333333333333,0.25,0.166666666666667,"Ukn","KNM"
"423","Br7 2","Ukn Y",0.266666666666667,1,4,1.66666666666667,0.0222222222222222,0.0833333333333333,0.333333333333333,0.138888888888889,"Ukn","KNM"
"424","Br7 2","Ukn Z",0.4,1,3,1.83333333333333,0.0333333333333333,0.0833333333333333,0.25,0.152777777777778,"Ukn","KNM"
"425","Br8 1","Br8 2",8.33333333333333,9.5,12,9.66666666666667,0.706313131313131,0.791666666666667,1,0.821969696969697,"KM","KM"
"426","Br8 1","Br9 1",0.3,0.5,3,1.5,0.0272727272727273,0.0378787878787879,0.25,0.130050505050505,"KNM","KNM"
"427","Br8 1","Br9 2",0.44,1,3,1.8,0.0336363636363636,0.0757575757575757,0.272727272727273,0.151515151515152,"KNM","KNM"
"428","Br8 1","Ukn B",0.4,1,4,1.8,0.0351515151515152,0.0757575757575757,0.333333333333333,0.154545454545455,"Ukn","KNM"
"429","Br8 1","Ukn C",0.433333333333333,0.5,3,1.66666666666667,0.0388888888888889,0.0340909090909091,0.272727272727273,0.14520202020202,"Ukn","KNM"
"430","Br8 1","Ukn D",0.533333333333333,1,3,2,0.0464646464646465,0.0757575757575757,0.272727272727273,0.171717171717172,"Ukn","KNM"
"431","Br8 1","Ukn E",0.8,1,4,2,0.0669191919191919,0.0757575757575757,0.333333333333333,0.169191919191919,"Ukn","KNM"
"432","Br8 1","Ukn F",0.3,1,3,1.66666666666667,0.0255050505050505,0.0757575757575757,0.25,0.142676767676768,"Ukn","KNM"
"433","Br8 1","Ukn H",0.333333333333333,1,2,1.66666666666667,0.0287878787878788,0.0757575757575757,0.181818181818182,0.142676767676768,"Ukn","KNM"
"434","Br8 1","Ukn J",0.533333333333333,1,3,2,0.0449494949494949,0.0833333333333333,0.272727272727273,0.170454545454545,"Ukn","KNM"
"435","Br8 1","Ukn L",7.96666666666667,10,12,9.5,0.673232323232323,0.829545454545454,1,0.805555555555556,"Ukn","KM"
"436","Br8 1","Ukn M",0.533333333333333,1,5,2,0.0446969696969697,0.0757575757575757,0.416666666666667,0.170454545454545,"Ukn","KNM"
"437","Br8 1","Ukn Q",0.48,1,3,1.8,0.04,0.0757575757575757,0.272727272727273,0.153030303030303,"Ukn","KNM"
"438","Br8 1","Ukn S",0.2,0.5,3,1.5,0.0179292929292929,0.0416666666666667,0.272727272727273,0.130050505050505,"Ukn","KNM"
"439","Br8 1","Ukn U",0.233333333333333,1,4,1.66666666666667,0.0214646464646465,0.0757575757575757,0.333333333333333,0.143939393939394,"Ukn","KNM"
"440","Br8 1","Ukn X",0.733333333333333,1,3,2,0.0646464646464646,0.0871212121212121,0.272727272727273,0.172979797979798,"Ukn","KNM"
"441","Br8 1","Ukn Y",0.366666666666667,1,5,1.83333333333333,0.0330808080808081,0.0757575757575757,0.416666666666667,0.157828282828283,"Ukn","KNM"
"442","Br8 1","Ukn Z",0.3,0.5,3,1.66666666666667,0.0277777777777778,0.0378787878787879,0.272727272727273,0.14520202020202,"Ukn","KNM"
"443","Br8 2","Br9 1",0.233333333333333,0,2,1.33333333333333,0.0191919191919192,0.0037878787878788,0.181818181818182,0.112373737373737,"KNM","KNM"
"444","Br8 2","Br9 2",0.32,0,2,1.4,0.0284848484848485,0,0.181818181818182,0.11969696969697,"KNM","KNM"
"445","Br8 2","Ukn B",0.8,2,3,2.2,0.0693939393939394,0.166666666666667,0.272727272727273,0.187878787878788,"Ukn","KNM"
"446","Br8 2","Ukn C",0.466666666666667,0.5,3,1.66666666666667,0.0383838383838384,0.0454545454545455,0.25,0.140151515151515,"Ukn","KNM"
"447","Br8 2","Ukn D",0.9,1.5,4,2.33333333333333,0.0757575757575758,0.132575757575758,0.333333333333333,0.196969696969697,"Ukn","KNM"
"448","Br8 2","Ukn E",0.2,0.5,2,1.5,0.0166666666666666,0.0454545454545455,0.166666666666667,0.126262626262626,"Ukn","KNM"
"449","Br8 2","Ukn F",0.466666666666667,0.5,4,1.83333333333333,0.0404040404040404,0.0492424242424242,0.333333333333333,0.15530303030303,"Ukn","KNM"
"450","Br8 2","Ukn H",0.133333333333333,0.5,2,1.5,0.0121212121212121,0.0454545454545455,0.181818181818182,0.127525252525253,"Ukn","KNM"
"451","Br8 2","Ukn J",0.7,1,3,2.16666666666667,0.0585858585858586,0.0871212121212121,0.272727272727273,0.183080808080808,"Ukn","KNM"
"452","Br8 2","Ukn L",7.73333333333333,9.5,12,9.16666666666667,0.650757575757576,0.791666666666667,1,0.772727272727273,"Ukn","KM"
"453","Br8 2","Ukn M",0.2,1,2,1.5,0.0181818181818182,0.0795454545454545,0.181818181818182,0.127525252525253,"Ukn","KNM"
"454","Br8 2","Ukn Q",0.28,0,3,1.6,0.0233333333333333,0.00757575757575758,0.25,0.134848484848485,"Ukn","KNM"
"455","Br8 2","Ukn S",0.4,0.5,3,1.66666666666667,0.0343434343434343,0.0416666666666667,0.25,0.141414141414141,"Ukn","KNM"
"456","Br8 2","Ukn U",0.366666666666667,0.5,4,1.66666666666667,0.0303030303030303,0.0454545454545455,0.333333333333333,0.140151515151515,"Ukn","KNM"
"457","Br8 2","Ukn X",0.333333333333333,1,3,1.66666666666667,0.029040404040404,0.0833333333333333,0.25,0.141414141414141,"Ukn","KNM"
"458","Br8 2","Ukn Y",0.266666666666667,1,3,1.66666666666667,0.0242424242424242,0.0795454545454545,0.25,0.141414141414141,"Ukn","KNM"
"459","Br8 2","Ukn Z",0.733333333333333,1,4,2,0.0643939393939394,0.0833333333333333,0.363636363636364,0.171717171717172,"Ukn","KNM"
"460","Br9 1","Br9 2",8,10,12,9.4,0.694666666666667,0.833333333333333,1,0.83,"KM","KM"
"461","Br9 1","Ukn B",0.44,0,3,1.4,0.0306666666666667,0,0.25,0.123333333333333,"Ukn","KNM"
"462","Br9 1","Ukn C",0.333333333333333,0,2,1.33333333333333,0.0316666666666667,0.0416666666666667,0.2,0.130555555555556,"Ukn","KNM"
"463","Br9 1","Ukn D",0.166666666666667,0.5,2,1.5,0.0372222222222222,0.0833333333333333,0.4,0.163888888888889,"Ukn","KNM"
"464","Br9 1","Ukn E",0.366666666666667,0,3,1.5,0.0344444444444444,0.0416666666666667,0.25,0.144444444444444,"Ukn","KNM"
"465","Br9 1","Ukn F",0.333333333333333,0,3,1.5,0.0355555555555555,0.0416666666666667,0.25,0.144444444444444,"Ukn","KNM"
"466","Br9 1","Ukn H",0.233333333333333,0,2,1.33333333333333,0.0311111111111111,0.0416666666666667,0.2,0.130555555555556,"Ukn","KNM"
"467","Br9 1","Ukn J",0.333333333333333,0.5,3,1.5,0.0344444444444444,0.0833333333333333,0.4,0.15,"Ukn","KNM"
"468","Br9 1","Ukn L",0.433333333333333,1,3,1.66666666666667,0.0477777777777778,0.0833333333333333,0.25,0.158333333333333,"Ukn","KNM"
"469","Br9 1","Ukn M",0.466666666666667,1,3,1.83333333333333,0.0427777777777778,0.0833333333333333,0.4,0.172222222222222,"Ukn","KNM"
"470","Br9 1","Ukn Q",0.16,1,2,1.4,0.0506666666666667,0.0833333333333333,0.4,0.163333333333333,"Ukn","KNM"
"471","Br9 1","Ukn S",0.233333333333333,0.5,3,1.5,0.0427777777777778,0.0833333333333333,0.4,0.163888888888889,"Ukn","KNM"
"472","Br9 1","Ukn U",6.6,8.5,12,8,0.616111111111111,0.691666666666667,1,0.744444444444444,"Ukn","KM"
"473","Br9 1","Ukn X",0.233333333333333,0.5,2,1.5,0.0272222222222222,0.0833333333333333,0.2,0.144444444444444,"Ukn","KNM"
"474","Br9 1","Ukn Y",0.566666666666667,0.5,4,1.83333333333333,0.0511111111111111,0.0833333333333333,0.333333333333333,0.172222222222222,"Ukn","KNM"
"475","Br9 1","Ukn Z",0.2,0.5,3,1.5,0.0438888888888889,0.0833333333333333,0.4,0.163888888888889,"Ukn","KNM"
"476","Br9 2","Ukn B",0.166666666666667,0.5,3,1.5,0.0138888888888889,0.0416666666666667,0.25,0.125,"Ukn","KNM"
"477","Br9 2","Ukn C",0.52,0,3,1.6,0.0433333333333333,0,0.25,0.133333333333333,"Ukn","KNM"
"478","Br9 2","Ukn D",0.76,0,3,2.4,0.0633333333333333,0,0.25,0.2,"Ukn","KNM"
"479","Br9 2","Ukn E",0.24,1,3,1.6,0.02,0.0833333333333333,0.25,0.133333333333333,"Ukn","KNM"
"480","Br9 2","Ukn F",0.68,1,3,2,0.0566666666666667,0.0833333333333333,0.25,0.166666666666667,"Ukn","KNM"
"481","Br9 2","Ukn H",0.36,1,3,1.6,0.03,0.0833333333333333,0.25,0.133333333333333,"Ukn","KNM"
"482","Br9 2","Ukn J",0.44,0,3,2,0.0366666666666667,0,0.25,0.166666666666667,"Ukn","KNM"
"483","Br9 2","Ukn L",0.96,1,3,2.2,0.08,0.0833333333333333,0.25,0.183333333333333,"Ukn","KNM"
"484","Br9 2","Ukn M",0.6,1,3,2,0.05,0.0833333333333333,0.25,0.166666666666667,"Ukn","KNM"
"485","Br9 2","Ukn Q",0.3,1,3,1.6,0.025,0.0833333333333333,0.25,0.133333333333333,"Ukn","KNM"
"486","Br9 2","Ukn S",0.96,1,4,2.2,0.08,0.0833333333333333,0.333333333333333,0.183333333333333,"Ukn","KNM"
"487","Br9 2","Ukn U",7,9,12,8.6,0.583333333333333,0.75,1,0.716666666666667,"Ukn","KM"
"488","Br9 2","Ukn X",0.8,1,3,2,0.0666666666666667,0.0833333333333333,0.25,0.166666666666667,"Ukn","KNM"
"489","Br9 2","Ukn Y",0.6,1,4,2,0.05,0.0833333333333333,0.333333333333333,0.166666666666667,"Ukn","KNM"
"490","Br9 2","Ukn Z",0.28,1,2,1.6,0.0233333333333333,0.0833333333333333,0.166666666666667,0.133333333333333,"Ukn","KNM"
"491","Ukn B","Ukn C",0.28,1,2,1.6,0.0236363636363636,0.0757575757575757,0.181818181818182,0.139393939393939,"Ukn","KNM"
"492","Ukn B","Ukn D",0.2,0,3,1.6,0.02,0,0.272727272727273,0.142424242424242,"Ukn","KNM"
"493","Ukn B","Ukn E",0.28,0,3,1.4,0.0254545454545455,0,0.272727272727273,0.124242424242424,"Ukn","KNM"
"494","Ukn B","Ukn F",0.56,1,3,2,0.0512121212121212,0.0909090909090909,0.272727272727273,0.177272727272727,"Ukn","KNM"
"495","Ukn B","Ukn H",0.28,0,3,1.6,0.0245454545454545,0,0.272727272727273,0.140909090909091,"Ukn","KNM"
"496","Ukn B","Ukn J",0.44,1,2,1.8,0.0381818181818182,0.0757575757575757,0.181818181818182,0.157575757575758,"Ukn","KNM"
"497","Ukn B","Ukn L",1.04,2,3,2.4,0.0918181818181818,0.159090909090909,0.272727272727273,0.210606060606061,"Ukn","KNM"
"498","Ukn B","Ukn M",0.36,1,4,1.8,0.033030303030303,0.0757575757575757,0.333333333333333,0.159090909090909,"Ukn","KNM"
"499","Ukn B","Ukn Q",0.726190476190476,0,3,2.25,0.0608766233766234,0.0909090909090909,0.272727272727273,0.195075757575758,"Ukn","KNM"
"500","Ukn B","Ukn S",0.0799999999999998,0,2,1.4,0.00848484848484848,0,0.181818181818182,0.124242424242424,"Ukn","KNM"
"501","Ukn B","Ukn U",0.32,1,3,1.6,0.0275757575757576,0.0757575757575757,0.25,0.139393939393939,"Ukn","KNM"
"502","Ukn B","Ukn X",0.28,1,3,1.6,0.0281818181818182,0.0909090909090909,0.272727272727273,0.143939393939394,"Ukn","KNM"
"503","Ukn B","Ukn Y",0.32,1,3,1.6,0.0287878787878788,0.0757575757575757,0.272727272727273,0.140909090909091,"Ukn","KNM"
"504","Ukn B","Ukn Z",0.24,0,3,1.6,0.0206060606060606,0,0.25,0.139393939393939,"Ukn","KNM"
